feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
184412|Dunham Gap|Gap|Colorado|08|La Plata|067|Bayfield|10/13/1978|||||371407N|1073656W|37.2352815|-107.615613|||0.0|0.0
184413|Durant Gap|Gap|Colorado|08|La Plata|067|Bayfield|10/13/1978|||||371452N|1073729W|37.2477815|-107.6247801|||0.0|0.0
184414|Arrowhead Hill|Summit|Colorado|08|La Plata|067|Bayfield|10/13/1978|11/20/2018||||371402N|1073652W|37.2340107|-107.6145558|||0.0|0.0
184416|Harper Pond|Reservoir|Colorado|08|La Plata|067|Bayfield|10/13/1978|02/12/2019||||371125N|1073306W|37.1902152|-107.5515723|||0.0|0.0
184417|Trail Canyon|Valley|Colorado|08|La Plata|067|Pargin Mountain|10/13/1978|03/22/2016||||371314N|1072946W|37.2205785|-107.4960312|371321N|1072743W|37.2224223|-107.4619414
184418|Peterson Gulch|Valley|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|12/21/2017||||371054N|1072028W|37.1817462|-107.3410755|371259N|1072227W|37.2164414|-107.3741702
184419|Fosset Gulch|Valley|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|12/21/2017||||371033N|1072010W|37.1757479|-107.3360614|371230N|1072426W|37.2082347|-107.4071196
184420|Bull Creek|Stream|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|||||371007N|1072035W|37.168615|-107.343103|371154N|1072457W|37.1983371|-107.4158834
184421|Turkey Creek|Stream|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|||||370754N|1072146W|37.131671|-107.3628254|371100N|1072450W|37.1833372|-107.4139387
184422|Goose Creek|Stream|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|02/26/2025||||370738N|1072207W|37.12726|-107.36854|371035N|1072448W|37.176424|-107.413373
184423|Skull Canyon|Valley|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|12/21/2017||||370735N|1072214W|37.126425|-107.3704768|370900N|1072344W|37.1500528|-107.3955357
184424|Ignacio Creek|Stream|Colorado|08|Archuleta|007|Allison|10/13/1978|||||370650N|1072256W|37.1138933|-107.3822703|371243N|1072723W|37.2119482|-107.4564403
184425|Salt Canyon|Valley|Colorado|08|La Plata|067|Pargin Mountain|10/13/1978|12/21/2017||||370919N|1072916W|37.155203|-107.4878465|371054N|1072735W|37.1816951|-107.4597412
184426|Sheep Canyon|Valley|Colorado|08|Archuleta|007|Pargin Mountain|10/13/1978|12/21/2017||||370820N|1072434W|37.1388826|-107.4094964|370826N|1072621W|37.1406327|-107.4390638
184427|Little Bull Creek|Stream|Colorado|08|Archuleta|007|Pargin Mountain|10/13/1978|||||371114N|1072300W|37.187226|-107.3833823|371147N|1072346W|37.1963889|-107.3961111
184428|Pargin Mountain|Summit|Colorado|08|Archuleta|007|Pargin Mountain|10/13/1978|02/12/2020||||371204N|1072550W|37.2009894|-107.4304467|||0.0|0.0
184429|Pole Gulch|Valley|Colorado|08|Archuleta|007|Pargin Mountain|10/13/1978|12/21/2017||||371353N|1072347W|37.2313729|-107.3962916|371232N|1072510W|37.2089932|-107.4193313
184430|Pargin Creek|Stream|Colorado|08|Archuleta|007|Pargin Mountain|10/13/1978|09/08/2022|Official|Secretarial Order|09/08/2022|371342N|1072434W|37.2283368|-107.4094946|371253N|1072655W|37.2147222|-107.4486111
184431|Blind Gulch|Valley|Colorado|08|Archuleta|007|Pargin Mountain|10/13/1978|12/21/2017||||371351N|1072500W|37.230878|-107.4167578|371342N|1072618W|37.2282173|-107.4383719
184433|Wagon Gulch|Valley|Colorado|08|Archuleta|007|Pargin Mountain|10/13/1978|12/21/2017|Official|Board Decision|01/01/1971|371421N|1072554W|37.2391633|-107.4316575|371308N|1072722W|37.2187999|-107.4561526
184434|Sambrito Creek|Stream|Colorado|08|Archuleta|007|Allison|10/13/1978|01/20/2021||||370023N|1072728W|37.0065084|-107.4576989|370819N|1072757W|37.138678|-107.4657543
184435|Stollsteimer Creek|Stream|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|||||370804N|1072136W|37.1344487|-107.3600476|371204N|1070607W|37.2011163|-107.1019855
184436|Archuleta Creek|Stream|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|||||371045N|1071712W|37.1791704|-107.2867125|370754N|1071302W|37.1316714|-107.2172656
184437|Cabezon Canyon|Valley|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|12/21/2017|Official|Board Decision|01/01/1971|371015N|1071750W|37.1707149|-107.297341|370625N|1071724W|37.1068798|-107.28996
184438|Deep Canyon|Valley|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|12/21/2017||||370948N|1071857W|37.1632702|-107.3157276|370629N|1071758W|37.10804|-107.299475
184439|Stollsteimer|Populated Place|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|06/07/2022||||370830N|1072117W|37.1416709|-107.3547698|||0.0|0.0
184440|Chimney Rock|Summit|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|11/09/2018||||371140N|1071803W|37.1945617|-107.3008683|||0.0|0.0
184441|Capote Lake|Reservoir|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|02/12/2019||||371202N|1071528W|37.2005185|-107.2576571|||0.0|0.0
184445|Piedra|Populated Place|Colorado|08|Archuleta|007|Chimney Rock|10/13/1978|06/07/2022||||371325N|1072027W|37.2236145|-107.3408813|||0.0|0.0
184447|Cox Canyon|Valley|New Mexico|35|San Juan|045|Cedar Hill|10/13/1978|02/14/2018||||365610N|1075354W|36.9362451|-107.898231|370533N|1075738W|37.0923905|-107.960634
184448|Deer Canyon|Valley|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/20/2016||||370241N|1075252W|37.044743|-107.8811586|370335N|1075441W|37.059736|-107.9114714
184449|Cottonwood Canyon|Valley|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/20/2016||||370005N|1075504W|37.001455|-107.9176998|370211N|1075801W|37.0364517|-107.9669092
184450|Long Canyon|Valley|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/20/2016||||370225N|1075940W|37.0402871|-107.9943936|370255N|1075750W|37.0484931|-107.9638792
184451|Poison Canyon|Valley|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/20/2016||||370240N|1075941W|37.0445308|-107.9946296|370312N|1075828W|37.0534581|-107.9744295
184452|Big Flat|Flat|Colorado|08|La Plata|067|Long Mountain|10/13/1978|||||370300N|1075922W|37.0500017|-107.9895128|||0.0|0.0
184453|Mitchell Canyon|Valley|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/20/2016||||370326N|1075937W|37.0570916|-107.9937333|370356N|1075818W|37.0654544|-107.971664
184454|Long Mountain|Summit|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/09/2019||||370429N|1075526W|37.0747316|-107.9240084|||0.0|0.0
184455|Picnic Flat|Flat|Colorado|08|La Plata|067|Long Mountain|10/13/1978|||||370425N|1075922W|37.0736128|-107.989513|||0.0|0.0
184456|Walter Canyon|Valley|Colorado|08|La Plata|067|Long Mountain|10/13/1978|10/27/2016||||370456N|1075321W|37.0822471|-107.8890363|370515N|1075517W|37.0874125|-107.9213378
184457|Round Top Mountain|Summit|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/09/2019||||370512N|1075547W|37.0867351|-107.929693|||0.0|0.0
184460|High Flume Canyon|Valley|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/20/2016||||370541N|1075318W|37.0947628|-107.8884243|370605N|1075743W|37.1013837|-107.9620205
184461|Round Top|Summit|Colorado|08|La Plata|067|Long Mountain|10/13/1978|07/09/2019||||370649N|1075957W|37.1135648|-107.9992252|||0.0|0.0
184462|Hereford Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|07/20/2016||||370726N|1075000W|37.1238685|-107.8334161|370635N|1074846W|37.1098561|-107.812809
184463|Beef Canyon|Valley|New Mexico|35|San Juan|045|Anastacio Spring|10/13/1978|02/06/2018||||365922N|1074257W|36.9894088|-107.7158071|370122N|1074637W|37.0228232|-107.7770164
184464|Box Canyon|Valley|New Mexico|35|San Juan|045|Anastacio Spring|10/13/1978|02/01/2018||||365704N|1074434W|36.9511329|-107.7426512|370027N|1074705W|37.0074061|-107.7846606
184465|Line Canyon|Valley|New Mexico|35|San Juan|045|Mount Nebo|10/13/1978|10/31/2017|Official|Board Decision|01/01/1971|365944N|1075149W|36.9955762|-107.8634962|370205N|1074820W|37.034799|-107.8056595
184466|Hat Park Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|02/06/2018||||370107N|1074931W|37.0186394|-107.8253409|370213N|1074722W|37.0370499|-107.7894774
184467|Sixshooter Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|07/20/2016|Official|Board Decision|01/01/1971|370049N|1075029W|37.0136979|-107.8415062|370355N|1074745W|37.0652445|-107.7958351
184468|Little Cow Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|11/30/2018||||370248N|1075222W|37.046615|-107.8726757|370359N|1075038W|37.066372|-107.8438672
184469|Gaines Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|07/20/2016||||370457N|1075119W|37.082547|-107.8552731|370454N|1074845W|37.0815969|-107.8123653
184470|Cow Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|10/27/2016||||370526N|1075113W|37.0906298|-107.8534782|370517N|1074817W|37.0880195|-107.804587
184471|Bondad Hill|Summit|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|11/30/2018||||370413N|1075217W|37.0703941|-107.8713581|||0.0|0.0
184473|Alamo Canyon|Valley|Colorado|08|La Plata|067|Ignacio|10/13/1978|02/06/2018||||370156N|1074428W|37.0323385|-107.7410201|370301N|1074528W|37.0502036|-107.757688
184474|West Alamo Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|02/06/2018||||370258N|1074528W|37.0494203|-107.7577596|370347N|1074641W|37.0631486|-107.7781527
184475|East Alamo Canyon|Valley|Colorado|08|La Plata|067|Bondad Hill|10/13/1978|02/06/2018||||370259N|1074528W|37.0498466|-107.7576984|370416N|1074523W|37.0709739|-107.7563224
184476|Ditch Canyon|Valley|New Mexico|35|San Juan|045|Cedar Hill|10/13/1978|04/01/2016||||365543N|1075305W|36.928699|-107.8846027|370027N|1074733W|37.0073715|-107.7926033
184477|La Boca Canyon|Valley|Colorado|08|La Plata|067|Tiffany|10/13/1978|02/06/2018||||370041N|1073620W|37.0113711|-107.6055227|370015N|1073918W|37.0042484|-107.6550096
184478|Trail Canyon|Valley|New Mexico|35|San Juan|045|Anastacio Spring|10/13/1978|02/01/2018||||365657N|1074209W|36.9492545|-107.7023681|370440N|1074410W|37.0778558|-107.7361431
184479|East Pump Canyon|Valley|Colorado|08|La Plata|067|Ignacio|10/13/1978|02/06/2018||||370053N|1074028W|37.0146749|-107.674501|370117N|1073934W|37.0214999|-107.6593848
184480|Jaques Park|Flat|Colorado|08|La Plata|067|Ignacio|10/13/1978|||||370435N|1074142W|37.0763921|-107.6950599|||0.0|0.0
184481|Pine River Southwest Ditch|Canal|Colorado|08|La Plata|067|Ignacio|10/13/1978|||||370540N|1074013W|37.0944478|-107.6703367|||0.0|0.0
184482|Rattlesnake Hill|Summit|Colorado|08|La Plata|067|Ignacio|10/13/1978|06/29/2019||||370605N|1073808W|37.1013866|-107.6356026|||0.0|0.0
184483|Black Joe Ridge|Ridge|Colorado|08|La Plata|067|Ignacio|10/13/1978|09/03/2020||||370604N|1074222W|37.1011295|-107.7061075|||0.0|0.0
184484|Worford Ridge|Ridge|Colorado|08|La Plata|067|Ignacio|10/13/1978|09/03/2020||||370611N|1074233W|37.1030612|-107.7091809|||0.0|0.0
184485|Olson Ridge|Ridge|Colorado|08|La Plata|067|Ignacio|10/13/1978|09/03/2020||||370712N|1074358W|37.1199973|-107.7328291|||0.0|0.0
184486|Klusman Park|Flat|Colorado|08|La Plata|067|Ignacio|10/13/1978|||||370700N|1074052W|37.1166701|-107.6811707|||0.0|0.0
184487|Ignacio|Populated Place|Colorado|08|La Plata|067|Ignacio|10/13/1978|06/07/2022||||370654N|1073759W|37.1150037|-107.633113|||0.0|0.0
184488|Devil Creek|Stream|Colorado|08|La Plata|067|Tiffany|10/13/1978|||||370438N|1073340W|37.0772263|-107.5611652|370731N|1072857W|37.1252821|-107.4825512
184489|Indian Mesa|Summit|Colorado|08|La Plata|067|Tiffany|10/13/1978|02/20/2020||||370100N|1073458W|37.0166478|-107.5827361|||0.0|0.0
184491|Tiffany Peak|Summit|Colorado|08|La Plata|067|Tiffany|10/13/1978|02/20/2020||||370040N|1073311W|37.0111341|-107.5529288|||0.0|0.0
184493|Tiffany|Populated Place|Colorado|08|La Plata|067|Tiffany|10/13/1978|06/07/2022||||370158N|1073217W|37.0327823|-107.5381081|||0.0|0.0
184494|Tiffany Draw|Valley|Colorado|08|La Plata|067|Tiffany|10/13/1978|02/06/2018||||370159N|1073431W|37.0330134|-107.5753478|370138N|1073212W|37.0272936|-107.5365573
184495|Indian Spring Creek Lateral|Canal|Colorado|08|La Plata|067|Tiffany|10/13/1978|||||370320N|1073542W|37.0555595|-107.5950553|||0.0|0.0
184496|Tunnel Hill|Summit|Colorado|08|La Plata|067|Tiffany|10/13/1978|02/20/2020||||370348N|1073128W|37.0632388|-107.5244911|||0.0|0.0
184497|Jones Arroyo|Valley|Colorado|08|La Plata|067|Tiffany|10/13/1978|02/03/2018||||370315N|1073432W|37.0542549|-107.575478|370443N|1073505W|37.0785872|-107.5846656
184498|Salabar Draw|Valley|Colorado|08|La Plata|067|Tiffany|10/13/1978|02/06/2018||||370404N|1073413W|37.0678979|-107.5701975|370605N|1073459W|37.1014441|-107.5830478
184499|La Boca|Populated Place|Colorado|08|La Plata|067|Tiffany|10/13/1978|06/07/2022||||370040N|1073607W|37.011115|-107.6019998|||0.0|0.0
184500|La Boca Ditch|Canal|Colorado|08|La Plata|067|Tiffany|10/13/1978|||||370230N|1073702W|37.0416705|-107.6172786|||0.0|0.0
184501|Servero Ditch|Canal|Colorado|08|La Plata|067|Tiffany|10/13/1978|||||370530N|1073639W|37.0916705|-107.6108897|||0.0|0.0
184503|Cemetery Canyon|Valley|New Mexico|35|San Juan|045|Burnt Mesa|10/13/1978|02/14/2018||||365958N|1073549W|36.9995041|-107.5968505|370041N|1073417W|37.0113638|-107.5714027
184505|Payan Canyon|Valley|Colorado|08|Archuleta|007|Allison|10/13/1978|02/01/2018||||370452N|1072400W|37.0811933|-107.399877|370500N|1072233W|37.0834658|-107.375809
184506|Gallegos Canyon|Valley|Colorado|08|Archuleta|007|Allison|10/13/1978|02/01/2018||||370634N|1072304W|37.1094319|-107.3844883|370611N|1072130W|37.1030037|-107.3583159
184507|Scoggin Arroyo|Stream|Colorado|08|Archuleta|007|Allison|10/13/1978|||||370114N|1072748W|37.0205606|-107.4633829|370456N|1072707W|37.0822222|-107.4519444
184508|Haystack Mountain|Summit|Colorado|08|Archuleta|007|Allison|10/13/1978|11/01/2017||||370230N|1072753W|37.0417341|-107.4648248|||0.0|0.0
184509|Piedra Peak Number 2|Summit|Colorado|08|Archuleta|007|Allison|10/13/1978|11/14/2017||||370425N|1072650W|37.0737126|-107.4471554|||0.0|0.0
184510|Piedra Peak|Summit|Colorado|08|Archuleta|007|Allison|10/13/1978|11/01/2017||||370520N|1072722W|37.0888954|-107.4561079|||0.0|0.0
184511|Darlington Ditch|Canal|Colorado|08|Archuleta|007|Allison|10/13/1978|||||370150N|1072553W|37.0305606|-107.4314375|||0.0|0.0
184512|Arboles|Populated Place|Colorado|08|Archuleta|007|Allison|10/13/1978|06/07/2022||||370141N|1072509W|37.0280607|-107.4192149|||0.0|0.0
184513|Black Horse Canyon|Valley|Colorado|08|Archuleta|007|Allison|10/13/1978|02/01/2018||||370443N|1072419W|37.078584|-107.4053577|370621N|1072644W|37.1058524|-107.4455724
184514|Pine Tree Canyon|Valley|Colorado|08|Archuleta|007|Allison|10/13/1978|02/01/2018||||370545N|1072407W|37.0958608|-107.4018412|370648N|1072615W|37.1133895|-107.4376346
184515|Carracas|Populated Place|Colorado|08|Archuleta|007|Carracas|10/13/1978|06/07/2022||||370018N|1071531W|37.0050059|-107.2586543|||0.0|0.0
184516|Sandoval Canyon|Valley|Colorado|08|Archuleta|007|Carracas|10/13/1978|04/12/2019||||370118N|1072010W|37.0216522|-107.3361075|370557N|1071944W|37.0992758|-107.3290075
184517|Cerro del Zopilote|Summit|Colorado|08|Archuleta|007|Carracas|10/13/1978|04/12/2019||||370342N|1071629W|37.0617039|-107.274842|||0.0|0.0
184518|La Vega Redonda|Flat|Colorado|08|Archuleta|007|Carracas|10/13/1978|||||370535N|1071532W|37.0930604|-107.2589329|||0.0|0.0
184519|Sandoval Mesa|Summit|Colorado|08|Archuleta|007|Carracas|10/13/1978|04/12/2019||||370613N|1071926W|37.1037336|-107.3238806|||0.0|0.0
184520|Echo Canyon|Valley|Colorado|08|Archuleta|007|Oakbrush Hill|10/13/1978|12/19/2017||||371222N|1070116W|37.206069|-107.021121|371430N|1065417W|37.2415604|-106.9045999
184521|Mill Creek|Stream|Colorado|08|Archuleta|007|Oakbrush Hill|10/13/1978|||||371435N|1070038W|37.2430613|-107.0105946|371908N|1064940W|37.3188961|-106.8278154
184522|Eightmile Canyon|Valley|Colorado|08|Archuleta|007|Oakbrush Hill|10/13/1978|09/10/2022|Official|Secretarial Order|09/08/2022|371056N|1070128W|37.1822791|-107.0245767|371201N|1065807W|37.2002569|-106.9687235
184523|Trujillo Canyon|Valley|Colorado|08|Archuleta|007|Trujillo|10/13/1978|02/09/2018||||370538N|1070300W|37.093854|-107.0500591|370437N|1065929W|37.0768267|-106.9914353
184524|Montezuma Creek|Stream|Colorado|08|Archuleta|007|Trujillo|10/13/1978|||||370329N|1070527W|37.0580631|-107.0908729|370321N|1065755W|37.0558425|-106.9653148
184526|Seguro Canyon|Valley|New Mexico|35|Rio Arriba|039|Wirt Canyon|10/13/1978|02/14/2018||||365801N|1070218W|36.9668292|-107.0382535|370115N|1070020W|37.0209025|-107.005507
184527|Agua Canyon|Valley|New Mexico|35|Rio Arriba|039|Wirt Canyon|10/13/1978|02/14/2018||||365946N|1070614W|36.9960833|-107.1038145|370129N|1070218W|37.0246941|-107.0383777
184528|Lonetree Canyon|Valley|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|07/20/2016||||371011N|1070948W|37.1696695|-107.163341|371119N|1070741W|37.1885049|-107.1280682
184529|Billy Goat Point|Summit|Colorado|08|Archuleta|007|Oakbrush Hill|10/13/1978|02/11/2020|Official|Board Decision|01/01/1983|371245N|1070711W|37.2125033|-107.119626|||0.0|0.0
184530|Nutria|Populated Place|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|06/07/2022||||371351N|1070732W|37.2308378|-107.1255975|||0.0|0.0
184531|Broken Off Point|Cliff|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|||||371254N|1070932W|37.2150043|-107.1589315|||0.0|0.0
184532|Vega la Juana Creek|Stream|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|||||371234N|1071422W|37.2094478|-107.2394892|371049N|1071310W|37.1802778|-107.2194444
184533|Hall Canyon|Valley|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|07/20/2016||||371303N|1071304W|37.2175853|-107.2177052|371137N|1071146W|37.193602|-107.1961934
184534|Dyke|Populated Place|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|06/07/2022||||371335N|1071143W|37.2263926|-107.1953215|||0.0|0.0
184535|Hurt Canyon|Valley|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|07/20/2016||||371232N|1071033W|37.2090015|-107.1758917|371132N|1070754W|37.1921655|-107.1317482
184536|Montezuma Mesa|Summit|Colorado|08|Archuleta|007|Trujillo|10/13/1978|02/21/2020||||370347N|1070336W|37.0629968|-107.0600246|||0.0|0.0
184537|Trail Canyon|Valley|Colorado|08|Archuleta|007|Pagosa Junction|10/13/1978|02/09/2018||||370306N|1070802W|37.0516127|-107.133797|370536N|1070754W|37.093292|-107.1315643
184538|Coal Mine Canyon|Valley|Colorado|08|Archuleta|007|Trujillo|10/13/1978|02/09/2018||||370342N|1070522W|37.061713|-107.0895126|370534N|1070555W|37.0928228|-107.0986041
184539|Hersch Canyon|Valley|Colorado|08|Archuleta|007|Trujillo|10/13/1978|02/09/2018||||370319N|1070637W|37.055246|-107.1102267|370522N|1070628W|37.0893693|-107.1078496
184540|Salt Canyon|Valley|Colorado|08|Archuleta|007|Trujillo|10/13/1978|02/09/2018||||370605N|1070308W|37.1015013|-107.0521256|370714N|1070501W|37.1206248|-107.0837013
184541|Pordonia Point|Summit|Colorado|08|Archuleta|007|Oakbrush Hill|10/13/1978|02/11/2020||||371207N|1070549W|37.2019398|-107.0968654|||0.0|0.0
184542|Oakbrush Hill|Summit|Colorado|08|Archuleta|007|Oakbrush Hill|08/31/1992|02/11/2020||||371103N|1070527W|37.1842389|-107.0907135|||0.0|0.0
184543|Monte Camado|Summit|Colorado|08|Archuleta|007|Pagosa Junction|10/13/1978|02/12/2020||||370225N|1071254W|37.040371|-107.2149677|||0.0|0.0
184544|Gomez Canyon|Valley|Colorado|08|Archuleta|007|Pagosa Junction|10/13/1978|02/09/2018||||370209N|1071112W|37.0356993|-107.1867265|370439N|1070944W|37.0774102|-107.1622524
184545|Kearns|Populated Place|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|06/07/2022||||370752N|1070937W|37.1311166|-107.1603197|||0.0|0.0
184546|Lonetree|Populated Place|Colorado|08|Archuleta|007|Lonetree Canyon|10/13/1978|06/07/2022||||371005N|1071022W|37.1680604|-107.1728204|||0.0|0.0
184547|Burns Canyon|Valley|Colorado|08|Archuleta|007|Oakbrush Hill|10/13/1978|12/19/2017|Official|Board Decision|01/01/1983|370833N|1070328W|37.1424479|-107.0576887|370924N|1070625W|37.1567679|-107.1069766
184548|Valle Seco|Valley|Colorado|08|Archuleta|007|Trujillo|10/13/1978|01/27/2018|Official|Board Decision|01/01/1932|370637N|1070234W|37.1101708|-107.0428737|370714N|1065806W|37.1205277|-106.9682147
184549|Rio Blanco|Stream|Colorado|08|Archuleta|007|Trujillo|10/13/1978|08/13/2019|Official|Board Decision|01/01/1932|370716N|1070237W|37.1211183|-107.0436501|371843N|1064006W|37.3119514|-106.6683695
184550|Navajo River|Stream|Colorado|08|Archuleta|007|Pagosa Junction|10/13/1978|08/13/2019|Official|Board Decision|01/01/1932|370126N|1070931W|37.0238959|-107.158652|371512N|1063843W|37.25334|-106.6453123
184551|Conejo Canyon|Valley|Colorado|08|Archuleta|007|Pagosa Junction|10/13/1978|01/12/2018|Official|Board Decision|01/01/1966|370113N|1071252W|37.0202833|-107.214508|365948N|1071113W|36.9966817|-107.1868335
184552|Frijoles Canyon|Valley|Colorado|08|Archuleta|007|Pagosa Junction|10/13/1978|01/12/2018|Official|Board Decision|01/01/1966|370015N|1071334W|37.0040918|-107.2261126|365851N|1071138W|36.9809657|-107.193784
